0.004561921;0.786782787;20
0.01206775;0.796352024;20
0.015362333;0.801933412;20
0.021101991;0.808355443;20
0.02846867;0.814945901;20
0.03129481;0.820016068;20
0.043265275;0.832970429;20
0.055406979;0.838700494;20
0.059808854;0.843313512;20
0.062814696;0.851601177;20
0.068292099;0.859148329;20
0.074358848;0.86281788;20
0.079981944;0.869182987;20
0.08513081;0.874288252;20
0.090847417;0.880732698;20
0.097779641;0.888204358;20
0.11224728;0.897055128;20
0.11971387;0.901548549;20
0.127889486;0.907631727;20
0.135439803;0.912941561;20
0.145717935;0.920616651;20
0.155189614;0.92411328;20
0.168469089;0.929479661;20
0.178556261;0.935819123;20
0.190370847;0.938623337;20
0.202092418;0.942747715;20
0.212235054;0.947201454;20
0.230675454;0.954941097;20
0.240443633;0.956735196;20
0.253737614;0.959686221;20
0.261844443;0.961162945;20
0.279734011;0.962025395;20
0.289730543;0.963316009;20
0.299954059;0.963926014;20
0.310925231;0.965114353;20
0.32296397;0.966204144;20
0.336203848;0.966448201;20
0.351999583;0.966841901;20
0.365841585;0.966864212;20
0.375327307;0.966836429;20
0.389436968;0.96848313;20
0.396611177;0.9694893;20
0.41899516;0.967574493;20
0.448075051;0.965833221;20
0.459104004;0.965912256;20
0.469042771;0.965739159;20
0.480500485;0.965774166;20
0.490594415;0.965644039;20
0.499851244;0.96538228;20
0.510829224;0.963445519;20
0.522430612;0.962037366;20
0.530083121;0.96053793;20
0.548656507;0.959729307;20
0.556187655;0.95969827;20
0.564050599;0.958238623;20
0.581362049;0.954416798;20
0.590635624;0.952315519;20
0.602581905;0.950457821;20
0.622061972;0.948910276;20
0.631166398;0.947818118;20
0.642502225;0.945438441;20
0.651726944;0.943693467;20
0.684061129;0.940414262;20
0.699816646;0.935605328;20
0.707087243;0.934773941;20
0.731663245;0.929338587;20
0.744271848;0.926033352;20
0.754636563;0.923544782;20
0.763802763;0.920906084;20
0.789159701;0.916348372;20
0.801442681;0.912981239;20
0.814469024;0.911353828;20
0.823834426;0.910401575;20
0.835344946;0.908922265;20
0.845240042;0.907105493;20
0.854466035;0.904190071;20
0.876830864;0.90113281;20
0.886386528;0.89947067;20
0.899665955;0.895817784;20
0.908818794;0.893119765;20
0.919428209;0.890239399;20
0.928522043;0.888253876;20
0.938029235;0.886329994;20
0.949612093;0.882524948;20
0.96236838;0.88029824;20
0.968864061;0.879367861;20
0.997373787;0.872063359;20
