2.085534654;-0.00075422;0.6
2.291912601;-0.000579602;0.6
2.498534287;-0.000429193;0.6
2.705208783;-0.000284029;0.6
2.912106708;-0.000161056;0.6
3.118708082;-8.62918E-06;0.6
3.325252584;0.000149446;0.6
3.532008327;0.000286541;0.6
3.738861566;0.000413952;0.6
3.946238845;0.000489314;0.6
4.153482067;0.000577992;0.6
4.360546547;0.000684422;0.6
4.567657744;0.000786212;0.6
4.801747535;0.000893173;0.6
4.982144189;0.000963567;0.6
5.189746928;0.001016536;0.6
5.397404508;0.001064059;0.6
5.604806161;0.001137001;0.6
5.812171254;0.001213574;0.6
6.021480267;0.001305886;0.6
6.151557993;0.001332713;0.6
6.737139311;0.001430438;0.6
6.945028444;0.001454962;0.6
7.152686024;0.001502485;0.6
7.360709214;0.001513695;0.6
7.52115324;0.001552269;0.6
7.922914599;0.001636221;0.6
8.116136239;0.001655859;0.6
8.324482384;0.001634993;0.6
8.532412141;0.001655482;0.6
8.739931601;0.001716723;0.6
8.947523372;0.001770782;0.6
9.060592162;0.001816467;0.6
9.512627686;0.001814194;0.6
9.723130483;0.001787938;0.6
9.927852044;0.001751209;0.6
10.05502605;0.001711457;0.6
10.35305555;0.001803783;0.6
10.55536461;0.001818736;0.6
10.7634853;0.001820263;0.6
10.97163036;0.001819368;0.6
11.17965355;0.001830578;0.6
11.38776205;0.001833315;0.6
11.59591929;0.00183121;0.6
11.80402779;0.001833947;0.6
12.01225816;0.001824579;0.6
12.22029354;0.001834579;0.6
12.4285239;0.001825211;0.6
12.63669334;0.001821896;0.6
12.84482621;0.001822212;0.6
13.05310533;0.001808003;0.6
13.1664861;0.0018227;0.6
13.50665281;0.001864372;0.6
13.71479787;0.001863478;0.6
13.92286981;0.001869846;0.6
14.12373645;0.001840132;0.6
14.38491563;0.001833871;0.6
14.58543982;0.00183817;0.6
14.79358488;0.001837275;0.6
15.00186399;0.001823066;0.6
15.20983843;0.001839118;0.6
15.41802005;0.001834592;0.6
15.6261773;0.001832487;0.6
15.83424924;0.001838855;0.6
16.04265022;0.001812542;0.6
16.25077091;0.001814068;0.6
16.49675831;0.001813231;0.6
16.704879;0.001814758;0.6
16.91313374;0.001802969;0.6
17.12114474;0.00181539;0.6
17.32927761;0.001815706;0.6
17.53750798;0.001806338;0.6
17.74543368;0.001827231;0.6
17.95334718;0.001849335;0.6
18.16154099;0.001843599;0.6
18.36988104;0.001823338;0.6
18.57807485;0.001817602;0.6
18.78195817;0.001806303;0.6
18.99466964;0.001785552;0.6
19.16881753;0.001778554;0.6
19.41099632;0.001780132;0.6
19.59075963;0.001779194;0.6
19.80835309;0.001779525;0.6
