2.078149265;0.002976162;0.4
2.270300966;0.00305524;0.4
2.462450314;0.003134455;0.4
2.654904426;0.003195785;0.4
2.847433848;0.003252695;0.4
3.039879724;0.003314508;0.4
3.223492814;0.003378514;0.4
3.428306285;0.003460098;0.4
3.617363263;0.003491383;0.4
3.810423377;0.003517148;0.4
3.988001471;0.003566633;0.4
4.143252004;0.003599143;0.4
5.020002312;0.003762952;0.4
5.229975146;0.003828513;0.4
5.41583338;0.003863994;0.4
5.616088313;0.003880458;0.4
5.819852369;0.003867956;0.4
6.013492708;0.003843282;0.4
6.197224331;0.003842978;0.4
6.390719824;0.003843192;0.4
6.601805816;0.003843425;0.4
6.795301309;0.003843639;0.4
6.988796802;0.003843852;0.4
7.182306416;0.003843237;0.4
7.375808969;0.003843036;0.4
7.569438606;0.003835377;0.4
7.762934099;0.003835591;0.4
7.956415472;0.003836633;0.4
8.153753834;0.003817791;0.4
8.326442748;0.003800256;0.4
8.746165906;0.003796957;0.4
8.925140239;0.0037645;0.4
9.118722808;0.003759603;0.4
9.312218301;0.003759817;0.4
9.505791457;0.003755473;0.4
9.770054517;0.003731962;0.4
10.09772276;0.003703862;0.4
10.29857805;0.003685093;0.4
10.47984802;0.00366539;0.4
11.03850254;0.003619972;0.4
11.2265086;0.003632638;0.4
11.42571168;0.003607596;0.4
11.61942604;0.003594965;0.4
11.81329337;0.003573356;0.4
11.99996894;0.003560869;0.4
12.18571041;0.00354421;0.4
12.37709855;0.003520619;0.4
12.71159495;0.003504736;0.4
12.91234504;0.00349214;0.4
13.09896954;0.00348265;0.4
13.29250034;0.003480792;0.4
13.49346059;0.003455863;0.4
13.68018793;0.003440337;0.4
13.87404585;0.003419281;0.4
14.06767548;0.003411622;0.4
14.25561891;0.003393552;0.4
14.46041124;0.003384611;0.4
14.63397398;0.003360039;0.4
14.84252253;0.003361707;0.4
15.0361855;0.003352092;0.4
15.22969683;0.003351376;0.4
15.42323136;0.003349299;0.4
15.60754469;0.003332504;0.4
15.8107022;0.003321564;0.4
16.00495719;0.003277205;0.4
16.19877772;0.003258343;0.4
16.39256056;0.003241693;0.4
16.58636318;0.003223882;0.4
16.78012837;0.003208268;0.4
16.97396879;0.003188238;0.4
17.16754862;0.003183503;0.4
17.36135052;0.003165734;0.4
17.55504135;0.003154484;0.4
17.74887738;0.003134712;0.4
17.94282088;0.003108633;0.4
18.13646777;0.003099961;0.4
18.33030944;0.003079859;0.4
18.53649115;0.003050262;0.4
18.71801928;0.003038098;0.4
18.91151019;0.003038581;0.4
19.10497022;0.003040875;0.4
19.29877864;0.003022724;0.4
19.49249512;0.003009969;0.4
19.68632456;0.002990584;0.4
19.87806658;0.002978997;0.4
19.98642843;0.002928389;0.4
